servicio,cod_empresa,empresa,centro_poblado,numero_pqrs,latitude,longitude 
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ISIDRO,31,8.77617597925,-74.2750162858
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,TINJACA,31,5.57971084145,-73.6468538952
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,GUAMO,31,4.03100475679,-74.9681289601
GAS,541,GASES DEL CUSIANA S.A. E.S.P,AGUAZUL,31,5.17269004261,-72.5463004198
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,"BOGOTA, D.C.",31,4.64993705899,-74.106715324
ENERGIA,2103,CODENSA S.A. ESP,VERGARA,31,5.11730960751,-74.3463679542
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,CHINAVITA,31,5.16748347348,-73.3684756833
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,TOPAGA,31,5.76819800709,-72.832247594
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,YONDO,31,7.00394143169,-73.9124567851
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,MONTELIBANO,31,7.97377871713,-75.4168167918
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,EL QUEREMAL,30,3.52845350991,-76.7121370121
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TOLU VIEJO,30,9.45183874964,-75.4408214257
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,CALARCA,30,4.52148797904,-75.6455330683
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,DAGUA,30,3.65666318922,-76.6889953357
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CICUCO,30,9.27456085808,-74.645585537
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,LABRANZAGRANDE,30,5.56268780724,-72.5777694431
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ANSERMANUEVO,30,4.79492075239,-75.9919821845
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANDRES DE SOTAVENTO,30,9.14515876439,-75.5088929562
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,GACHANTIVA,30,5.75188848507,-73.5490931245
ENERGIA,2103,CODENSA S.A. ESP,VIOTA,30,4.43935379121,-74.5231620222
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,DARIEN,29,3.93352588351,-76.4843909802
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,CHACHAGUI,29,1.36032207453,-77.2816959
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,RETIRO,29,6.06338107129,-75.5013756659
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,AMALFI,29,6.90967360478,-75.0774749239
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,CAMPOHERMOSO,29,5.03166002315,-73.104168327
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ASTREA,29,9.49816273938,-73.9758629785
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ARJONA,29,10.256630539,-75.3444876588
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ANSERMA,29,5.23647611674,-75.784340784
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA VERONICA,29,10.8772473452,-75.084351773
ENERGIA,2103,CODENSA S.A. ESP,SAN ANTONIO DEL TEQUENDAMA,29,4.61613464307,-74.3514505895
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,GAMEZA,29,5.80233579091,-72.8055270159
ENERGIA,44278,CELSIA TOLIMA S.A. E.S.P.,ALPUJARRA,29,3.39173454082,-74.932858783
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,CHIGORODO,29,7.66630069082,-76.6812146131
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,TIPACOQUE,28,6.418582881,-72.693172676
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,CACERES,28,7.57831474335,-75.3523573153
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUNTA CANOA,28,10.5568958203,-75.5003044122
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SAN VICENTE,28,6.28215220866,-75.3326113811
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,AGUAS BLANCAS,28,10.2239353262,-73.4914721058
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,VIJES,27,3.69858937984,-76.4419648892
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CHIMICHAGUA,27,9.2582722175,-73.8133298841
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,CIENEGA,27,5.40870037319,-73.296061354
ENERGIA,604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,VILLA CARO,27,7.91428193861,-72.9736512466
ENERGIA,617,EMPRESAS MUNICIPALES DE CARTAGO E.S.P.,PUERTO CALDAS,27,4.7624594276,-75.9029458972
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SAN GIL,27,6.55295530633,-73.1351665257
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,GUICAN DE LA SIERRA,27,6.46285998881,-72.411765819
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,URUMITA,27,10.5601686746,-73.0125081065
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ANDALUCIA,27,4.17172541604,-76.1679219749
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,LA UNION,27,4.53378338837,-76.0996048731
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,TAMESIS,27,5.66446916892,-75.7143199749
ENERGIA,604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,MUTISCUA,27,7.30027741166,-72.7471428991
GAS,20518,SURCOLOMBIANA DE GAS S.A E.S.P,PITALITO,27,1.85297434352,-76.0490044984
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,CHINU,27,9.10529229865,-75.3997215182
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SANTA SOFIA,27,5.71326789499,-73.6027094257
ENERGIA,1720,SOCIEDAD PRODUCTORA DE ENERGIA DE SAN ANDRES Y PROVIDENCIA S.A. E.S.P.,SAN ANDRES,27,12.578137767,-81.7071295349
ENERGIA,2103,CODENSA S.A. ESP,PACHO,26,5.13694532224,-74.156116064
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SAN PABLO,26,7.47671911473,-73.9241717171
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,PAIPA,26,5.77994168888,-73.1179179167
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,HONDA,26,5.2015089,-74.741577974
ENERGIA,2103,CODENSA S.A. ESP,GUACHETA,26,5.38374153344,-73.6870945845
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SIACHOQUE,26,5.51181744443,-73.2446486951
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ROZO,26,3.61248918517,-76.3861195414
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,TUMACO,26,1.80712244418,-78.7638397247
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,PAZ DE ARIPORO,26,5.88003712521,-71.8909234158
GAS,525,GAS NATURAL DEL CESAR S.A. EMPRESA DE SERVICIOS PUBLICOS,PAILITAS,26,8.95939949775,-73.6257673178
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PONEDERA,26,10.6417959018,-74.7539006043
ENERGIA,2103,CODENSA S.A. ESP,SASAIMA,26,4.96216463559,-74.4326283935
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,COPER,26,5.47498409448,-74.0454584503
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,EL SANTUARIO,26,6.13685720436,-75.2654679804
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,TURBO,26,8.08911317497,-76.7291596582
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,VALDIVIA,26,7.1653440936,-75.4391982543
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN PELAYO,25,8.95800878711,-75.8351254915
GAS,620,GASES DEL LLANO S.A EMPRESA DE SERVICIOS PUBLICOS,GRANADA,25,3.5466952856,-73.7057158517
GAS,526,GAS NATURAL DEL ORIENTE SA ESP,LEBRIJA,25,7.11335571687,-73.2195525933
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,VILLETA,25,5.01279238093,-74.4697042298
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,YOTOCO,25,3.8612150819,-76.3824738774
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,ZARAGOZA,25,7.48858244262,-74.8670728872
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PINILLOS,25,8.91545237529,-74.4624038627
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,NUEVO COLON,25,5.35514851706,-73.4571348371
ENERGIA,2073,EMPRESA DE ENERGIA DE PEREIRA S.A. ESP.,DOSQUEBRADAS,25,4.83402887527,-75.6761693197
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN BENITO ABAD,25,8.92996976102,-75.0311600711
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PE?OL,25,6.21945021233,-75.2428178132
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,EL RETEN,25,10.6106681998,-74.2684546741
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DISTRACCION,24,10.8984720802,-72.8873913777
GAS,620,GASES DEL LLANO S.A EMPRESA DE SERVICIOS PUBLICOS,ACACIAS,24,3.99012009704,-73.7659360698
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,DARIEN,24,3.93352588351,-76.4843909802
ENERGIA,2103,CODENSA S.A. ESP,VILLAPINZON,24,5.2164390104,-73.5953530971
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SAN PABLO DE BORBUR,24,5.65067434872,-74.0699641591
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,CHIQUINQUIRA,24,5.61412836353,-73.8183869915
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,TOGUI,24,5.93743780547,-73.5136559101
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,NAVARRO,24,3.380607538,-76.468191186
GAS,488,GAS NATURAL S.A. E.S..P,EL COLEGIO,24,4.57835941509,-74.4426667684
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,PUERTO SALGAR,24,5.46542650967,-74.6537031753
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,APIA,24,5.10652456009,-75.942359483
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,SALDA?A,24,3.92970073078,-75.0167694661
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,AGUADAS,24,5.61024846724,-75.454871642
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PENSILVANIA,24,5.38327868783,-75.1603002765
ENERGIA,597,EMGESA S.A. E.S.P.,CARTAGENA DE INDIAS,24,10.3849883546,-75.4964264795
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,COCORNA,24,6.05830616761,-75.1854817244
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,COPACABANA,23,6.34863947056,-75.5093435119
GAS,525,GAS NATURAL DEL CESAR S.A. EMPRESA DE SERVICIOS PUBLICOS,CHIRIGUANA,23,9.36118941734,-73.600147529
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENOS AIRES,23,10.5235931598,-74.1794491383
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,TUTAZA,23,6.03261007719,-72.856038442
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,USIACURI,23,10.742979811,-74.9769840969
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,ARBOLETES,23,8.84991827334,-76.4266581639
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,SAN LUIS DE PALENQUE,23,5.42230235915,-71.7324374971
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,EL ESPINO,23,6.48303062085,-72.4970129087
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,CALDAS,23,6.09129760323,-75.6336168248
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,COTA,23,4.81298461,-74.1027271672
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,BITACO,23,3.60995886822,-76.5990365173
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,IZA,23,5.61157775921,-72.9795593407
ENERGIA,600,ELECTRIFICADORA DEL META S.A. E.S.P.,RESTREPO,23,4.26072972714,-73.5646064827
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SACHICA,23,5.58359189812,-73.5426340731
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MANATI,23,10.4489620358,-74.9570353895
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SORA,23,5.56684464415,-73.4501549565
ENERGIA,2103,CODENSA S.A. ESP,GRANADA,22,4.51976536572,-74.3507638172
ENERGIA,2438,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,PUERTO TEJADA,22,3.23329388435,-76.4173065509
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,CIRCASIA,22,4.61779473259,-75.6365262734
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SAN PEDRO DE LOS MILAGROS,22,6.46013808244,-75.5567189241
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,LA UNION,22,5.97387113417,-75.3608622911
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,TRINIDAD,22,5.41221523214,-71.6633415586
ENERGIA,44278,CELSIA TOLIMA S.A. E.S.P.,VILLAHERMOSA,22,5.03045611726,-75.1177255467
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,TRUJILLO,22,4.21205460862,-76.3188096264
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,SANTA ELENA,22,3.65440438541,-76.2386868489
ENERGIA,599,EMPRESA DE ENERGIA DE ARAUCA,SARAVENA,22,6.95386030424,-71.8723328706
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,VILLA DE SAN DIEGO DE UBATE,22,5.30754135963,-73.814345661
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALOMINO,22,11.2441469982,-73.5588663105
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,CERETE,21,8.88859098259,-75.7961971634
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SUSACON,21,6.23033660169,-72.6902910831
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,BRICE?O,21,5.6908769735,-73.9232607965
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAMPUES,21,9.18312851604,-75.3802942192
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ALGARROBO,21,10.1880372898,-74.061131388
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL PASO,21,9.66847095606,-73.741788511
ENERGIA,2103,CODENSA S.A. ESP,SAN JUAN DE RIOSECO,21,4.84757915971,-74.6219134166
GAS,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,YOPAL,21,5.32761201728,-72.3969155417
GAS,526,GAS NATURAL DEL ORIENTE SA ESP,SAN PABLO,21,7.47671911473,-73.9241717171
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,COGUA,21,5.06184103042,-73.9784922543
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SAN EDUARDO,21,5.22409747529,-73.0777254035
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ROBLES,21,10.3874900073,-73.1713617757
GAS,526,GAS NATURAL DEL ORIENTE SA ESP,FLORIDABLANCA,21,7.07236450273,-73.0990307075
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,OVEJAS,21,9.52668815702,-75.2290829562
ENERGIA,2103,CODENSA S.A. ESP,CHOACHI,21,4.52704366102,-73.9228969985
GAS,525,GAS NATURAL DEL CESAR S.A. EMPRESA DE SERVICIOS PUBLICOS,SAN ALBERTO,21,7.76082444485,-73.3942253371
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TURBANA,21,10.2744001934,-75.4425018865
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,CANDELARIA,21,3.4077643196,-76.3464295384
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,EL CARMEN DE VIBORAL,21,6.08347326731,-75.3342620232
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,MANI,20,4.81682498993,-72.2813966623
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,LEBRIJA,20,7.11335571687,-73.2195525933
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,SAMACA,20,5.49231280648,-73.4856416273
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,SATIVASUR,20,6.09317687278,-72.7124418159
ENERGIA,1846,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SANTIAGO,20,1.14728349518,-77.0021350607
ENERGIA,2103,CODENSA S.A. ESP,TABIO,20,4.91720363832,-74.0961796864
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,ANGOSTURA,20,6.88518441484,-75.3351091186
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,CUMBAL,20,0.906185196967,-77.7922761776
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,MONGUA,20,5.75423927382,-72.7981001021
ENERGIA,2103,CODENSA S.A. ESP,ARBELAEZ,20,4.27248220101,-74.4148233831
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,GUARNE,20,6.27802696108,-75.4416535712
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ARACATACA,20,10.5897988592,-74.1867609537
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN MARTIN DE LOBA,20,8.93709261013,-74.0390124624
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLANUEVA,20,10.4443304246,-75.2751686679
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,QUIMBAYA,20,4.62438412181,-75.7650742652
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,GUACARI,20,3.76290954608,-76.3313674083
GAS,541,GASES DEL CUSIANA S.A. E.S.P,TAURAMENA,20,5.01920691152,-72.7472511701
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTO TOMAS,20,10.7587230349,-74.7577207286
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,URIBIA,20,11.7146470766,-72.2647599261
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ORIHUECA,20,10.8389105887,-74.1685341817
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ESTANISLAO DE KOSTKA,20,10.3984770306,-75.1532584252
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUACAMAYAL,20,10.7503357783,-74.1586592648
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VALENCIA DE JESUS,20,10.3015563726,-73.3945883842
GLP,20527,PROYECTOS DE INGENIERIA Y COMERCIALIZACION DE GAS S.A. ESP.,SAN GIL,19,6.55295530633,-73.1351665257
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA PLATA,19,5.03744355627,-75.678486919
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,SAN LORENZO,19,1.50333968093,-77.2152397164
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,CAUCASIA,19,7.97734097812,-75.1982784645
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MARIANGOLA,19,10.1817109011,-73.5872601395
ENERGIA,2103,CODENSA S.A. ESP,AGUA DE DIOS,19,4.37531467846,-74.6692192503
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CARACOLI,19,10.8594100933,-74.8337663112
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MANZANARES,19,5.25570837762,-75.1528372887
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BERASTEGUI,19,8.87700265874,-75.7081130949
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,PLANETA RICA,19,8.40820221055,-75.5832417103
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTA ROSA DE LIMA,19,10.4443941775,-75.369832134
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ARANZAZU,19,5.27119632374,-75.4912889044
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN SEBASTIAN DE BUENAVISTA,19,9.24078172832,-74.3516789515
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SANTO DOMINGO,19,6.47283350377,-75.1649580592
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MO?ITOS,19,9.24527627335,-76.1293957384
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,EL QUEREMAL,19,3.52845350991,-76.7121370121
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,PURIFICACION,19,3.8572509421,-74.9353707228
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,VILLAMARIA,19,5.043806686,-75.513760602
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SAN MARTIN,19,7.99989421258,-73.5109750558
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,CHIVOR,19,4.88778166,-73.366893755
GAS,488,GAS NATURAL S.A. E.S..P,LA MESA,19,4.63104312817,-74.4615492187
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,SANTIAGO DE CALI,18,3.4144187719,-76.5215601611
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SOPETRAN,18,6.50099259435,-75.7472528656
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,RIO VIEJO,18,8.587628771,-73.8399447912
ENERGIA,604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,JUAN FRIO,18,7.79423908264,-72.473646509
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,EL DOVIO,18,4.51045798809,-76.2370824654
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTA VERONICA,18,10.8772473452,-75.084351773
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MINCA,18,11.1422231006,-74.1178849199
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,EL BAGRE,18,7.5975218855,-74.7990970119
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,PAJARITO,18,5.29364101567,-72.7032202088
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,OVEJAS,18,9.52668815702,-75.2290829562
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,EL PLACER,18,3.61300789324,-76.2715113547
ENERGIA,2103,CODENSA S.A. ESP,PANDI,18,4.19039063967,-74.4866421835
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,MARIA LA BAJA,18,9.98264680271,-75.3007611748
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL PORVENIR,18,9.40595974549,-75.7086587389
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,LA VICTORIA,18,4.52360126987,-76.0365293203
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,CISNEROS,18,6.53776304826,-75.0872051341
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,RONDON,18,5.35740204136,-73.2084727551
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,BOSCONIA,18,9.975094669,-73.888765758
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,SAN ISIDRO,18,3.236351839,-76.516309681
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SAN JUAN DE URABA,18,8.75934428139,-76.5288010416
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,ABEJORRAL,18,5.78930111433,-75.4287403904
